_id,Name,Address,Location,Price,Cuisine,PhoneNumber,Url,WebsiteUrl,Award,FacilitiesAndServices,Hour,coord,Comments
ObjectId(63da3cd93edd49a903f17856),Chez Chen,"chaussée de Dinant 873, Wépion, 5100, Belgium","Wépion, Belgium",€€,Chinese,+3281747441,https://guide.michelin.com/en/namur/wpion/restaurant/chez-chen,https://chezchenwepion.be,3,"Air conditioning,Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card",0,"[4.8705114,50.4257564]",7.349991e+06
ObjectId(63da3cd93edd49a903f17857),Le Charme de la Semois,"rue de Liboichant 12, Alle, 5550, Belgium","Alle, Belgium",€€,"Traditional Cuisine, Classic Cuisine",+3261508070,https://guide.michelin.com/en/namur/alle/restaurant/le-charme-de-la-semois,https://www.charmedelasemois.com/,2,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Terrace,Visa credit card",0,"[4.9694099,49.8468266]",3.936064e+06
ObjectId(63da3cd93edd49a903f17858),Fico,"rue Américaine 118, Ixelles, 1050, Belgium","Ixelles, Belgium",€€,"Italian, Sicilian",+3222414141,https://guide.michelin.com/en/bruxelles-capitale/ixelles/restaurant/fico,https://www.ficosteria.be/,4,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card",5,"[4.36016,50.8229943]",6.297229e+06
ObjectId(63da3cd93edd49a903f17859),De Huifkar,"Koninklijke Baan 142, Koksijde, 8670, Belgium","Koksijde, Belgium",€€,Traditional Cuisine,+3258511668,https://guide.michelin.com/en/west-vlaanderen/koksijde/restaurant/de-huifkar,https://www.dehuifkar.be/,1,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card",3,"[2.6343753,51.120357]",5.433852e+06
ObjectId(63da3cd93edd49a903f1785a),Père et Mère,"Grote Markt 43, Diksmuide, 8600, Belgium","Diksmuide, Belgium",€€,"Classic Cuisine, Traditional Cuisine",+32473590058,https://guide.michelin.com/en/west-vlaanderen/diksmuide/restaurant/pere-et-mere,https://www.pere-et-mere.be/,3,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card",7,"[2.8657983,51.0335097]",5.504694e+06
ObjectId(63da3cd93edd49a903f1785b),Ciro's,"Amerikalei 6, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€€,Belgian,+3232381147,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/ciro-s,http://www.ciros.be/,0,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",18,"[4.4023987,51.2089981]",2.616288e+06
ObjectId(63da3cd93edd49a903f1785c),CCnomie,"rue Haute 38, Falmignoul, 5500, Belgium","Falmignoul, Belgium",€€,"Country cooking, Market Cuisine",+3282222495,https://guide.michelin.com/en/namur/falmignoul/restaurant/ccnomie,https://www.ccnomie.be/,3,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",18,"[4.889297,50.205173]",4.527708e+06
ObjectId(63da3cd93edd49a903f1785d),Appel Thaï,"rue du Pommier 439, Anderlecht, 1070, Belgium","Anderlecht, Belgium",€,Thai,+3225279789,https://guide.michelin.com/en/bruxelles-capitale/anderlecht/restaurant/appel-thai,https://www.appelthai.be/,3,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",15,"[4.2627659,50.8323994]",8.578004e+06
ObjectId(63da3cd93edd49a903f1785e),La Fermette,"rue du Château-Ferme 30, Falaën, 5522, Belgium","Falaën, Belgium",€€,"Modern Cuisine, French",+3282688668,https://guide.michelin.com/en/namur/falan/restaurant/la-fermette,https://www.lafermette.be/,0,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",11,"[4.7999825,50.2774825]",6.227171e+06
ObjectId(63da3cd93edd49a903f1785f),l'Amitié,"Vlaamse Kaai 43, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€,Sharing,+3232575005,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/l-amitie214266,https://lamitie.net/,1,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",9,"[4.3905601,51.2094691]",5.569147e+06
ObjectId(63da3cd93edd49a903f17860),Maru,"chaussée de Waterloo 510, Ixelles, 1050, Belgium","Ixelles, Belgium",€€,"Korean, Asian",+3223461111,https://guide.michelin.com/en/bruxelles-capitale/ixelles/restaurant/maru418671,,2,"Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card",16,"[4.3598302,50.8200542]",7.917273e+06
ObjectId(63da3cd93edd49a903f17861),Bizie Lizie,"Vlaamse Kaai 16, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€€,Belgian,+3232386197,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/bizie-lizie,https://bizielizie.be/,3,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",17,"[4.3928018,51.2112573]",722055
ObjectId(63da3cd93edd49a903f17862),Osteria Bolognese,"rue de la Paix 49, Ixelles, 1050, Belgium","Ixelles, Belgium",€€,Italian,+3226085154,https://guide.michelin.com/en/bruxelles-capitale/ixelles/restaurant/osteria-bolognese,https://osteriabolognese.eu/,3,"Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card",1,"[4.3660412,50.8363709]",6.928704e+06
ObjectId(63da3cd93edd49a903f17863),Au Petit Château,"boulevard des Alliés 243, Mouscron, 7700, Belgium","Mouscron, Belgium",€€,Classic French,+3256332207,https://guide.michelin.com/en/hainaut/mouscron/restaurant/au-petit-chateau,https://www.aupetitchateau.be/,2,"Car park,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card",12,"[3.2591907,50.740121]",7.296268e+06
ObjectId(63da3cd93edd49a903f17864),Epices et Nous,"chaussée de Marche 561, Erpent, 5101, Belgium","Erpent, Belgium",€€,"Traditional Cuisine, Modern French",+3281313224,https://guide.michelin.com/en/namur/erpent/restaurant/epices-et-nous,https://epicesetnous.eatbu.com/?lang=en,3,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",6,"[4.9046931,50.4422171]",5.072382e+06
ObjectId(63da3cd93edd49a903f17865),De Vous à Nous,"rue de Grand Bry 42, Montigny-le-Tilleul, 6110, Belgium","Montigny-le-Tilleul, Belgium",€€,Modern Cuisine,+3271474703,https://guide.michelin.com/en/hainaut/montigny-le-tilleul/restaurant/de-vous-a-nous,https://www.restaurantdevousanous.be/,4,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",5,"[4.3641344,50.3644641]",2.762273e+06
ObjectId(63da3cd93edd49a903f17866),Schnitzel,"Paardenmarkt 53, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€€,Classic Cuisine,+3232566386,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/schnitzel,https://www.schnitzelantwerpen.be/,4,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",4,"[4.4095258,51.2251234]",6.842349e+06
ObjectId(63da3cd93edd49a903f17867),Bistrot L'îlot,"Kribbestraat 15, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€€,Market Cuisine,+3234344133,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/bistrot-l-ilot,https://bistrotlilot.be/,4,"Credit card / Debit card accepted,Maestro,Mastercard credit card,Terrace,Visa credit card",12,"[4.4101331,51.2301524]",7.739901e+06
ObjectId(63da3cd93edd49a903f17868),Arti'Choc,"Haasstraße 38, Eupen, 4700, Belgium","Eupen, Belgium",€€,Traditional Cuisine,+3287553604,https://guide.michelin.com/en/liege/eupen/restaurant/arti-choc,http://www.artichoc-eupen.be/,4,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",17,"[6.0382506,50.6232946]",7.10128e+06
ObjectId(63da3cd93edd49a903f17869),Ni Shifu,"Breydelstraat 8, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€,"Chinese, Sichuan",+3232316404,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/ni-shifu,https://www.nishifu.be/,3,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card",12,"[4.4194158,51.2188994]",6.105198e+06
ObjectId(63da3cd93edd49a903f1786a),French Kiss,"rue Léopold I 470, Jette, 1090, Belgium","Jette, Belgium",€€,"Meats and Grills, Classic Cuisine",+3224252293,https://guide.michelin.com/en/bruxelles-capitale/jette/restaurant/french-kiss,https://www.restaurantfrenchkiss.com/,3,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",19,"[4.3269827,50.8729379]",4.350969e+06
ObjectId(63da3cd93edd49a903f1786b),Locàle by Kok au Vin,"Ezelstraat 21, Brugge, 8000, Belgium","Brugge, Belgium",€€,"Country cooking, Market Cuisine",+3250339521,https://guide.michelin.com/en/west-vlaanderen/brugge/restaurant/kok-au-vin,https://www.locale.be/,2,"Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card",4,"[3.2198033,51.212055]",5.366881e+06
ObjectId(63da3cd93edd49a903f1786c),Bistronome,"373 route d'Arlon, Strassen, 8011, Luxembourg","Strassen, Luxembourg",€€,Creative French,+35226313190,https://guide.michelin.com/en/luxembourg/strassen/restaurant/bistronome,http://www.bistronome.lu/,1,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",13,"[6.0561726,49.6221429]",4.175725e+06
ObjectId(63da3cd93edd49a903f1786d),Lucana,"chaussée de Tirlemont 118, Wanze, 4520, Belgium","Wanze, Belgium",€€,"Italian, Modern French",+3285240800,https://guide.michelin.com/en/liege/wanze/restaurant/lucana,https://www.lucana.be/,1,"Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card",6,"[5.2214156,50.540469]",1.176813e+06
ObjectId(63da3cd93edd49a903f1786e),Le Coin des Saveurs,"avenue de Spa 28, Verviers, 4800, Belgium","Verviers, Belgium",€€,Modern Cuisine,+3287232360,https://guide.michelin.com/en/liege/verviers/restaurant/le-coin-des-saveurs,https://www.lecoindessaveurs.be/,2,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",11,"[5.8628632,50.5833439]",7.759459e+06
ObjectId(63da3cd93edd49a903f1786f),Comptoir de l'Eau Vive,"place des Jardins de Baseilles 14, Erpent, 5101, Belgium","Erpent, Belgium",€€,Belgian,+3281306536,https://guide.michelin.com/en/namur/erpent/restaurant/comptoir-de-l-eau-vive,https://www.eau-vive.be/le-comptoir,1,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Terrace,Visa credit card",2,"[4.9046574,50.4412368]",7.082334e+06
ObjectId(63da3cd93edd49a903f17870),Maison du Luxembourg,"rue du Luxembourg 37, Ixelles, 1050, Belgium","Ixelles, Belgium",€€,"Regional Cuisine, Classic Cuisine",+3225119995,https://guide.michelin.com/en/bruxelles-capitale/ixelles/restaurant/maison-du-luxembourg,https://www.maisonduluxembourg.be/,1,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card",3,"[4.3710638,50.8394192]",3.373233e+06
ObjectId(63da3cd93edd49a903f17871),Tou.Gou,"Smedenstraat 47, Brugge, 8000, Belgium","Brugge, Belgium",€€,"Market Cuisine, Creative French",+3250705802,https://guide.michelin.com/en/west-vlaanderen/brugge/restaurant/tou-gou,https://www.tougou.be/,2,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card",11,"[3.2144932,51.2052119]",532507
ObjectId(63da3cd93edd49a903f17872),La Table du Boucher,"rue d'Havré 49, Mons, 7000, Belgium","Mons, Belgium",€€,Meats and Grills,+3265316838,https://guide.michelin.com/en/hainaut/mons/restaurant/la-table-du-boucher,https://www.latableduboucher.be/,0,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card",13,"[3.9544531,50.4537797]",2.268438e+06
ObjectId(63da3cd93edd49a903f17873),Au Filet de Sole,"Walckierstraat 8, De Panne, 8660, Belgium","De Panne, Belgium",€€,Market Cuisine,+3258411680,https://guide.michelin.com/en/west-vlaanderen/de-panne/restaurant/au-filet-de-sole,https://www.aufiletdesole.com/,3,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",2,"[2.5917259,51.1037065]",1.358366e+06
ObjectId(63da3cd93edd49a903f17874),Toucan,"avenue Louis Lepoutre 1, Ixelles, 1050, Belgium","Ixelles, Belgium",€€€,"French, Classic Cuisine",+3223453017,https://guide.michelin.com/en/bruxelles-capitale/ixelles/restaurant/toucan,https://toucan.brussels/,2,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Valet parking,Visa credit card",9,"[4.3592685,50.8201261]",4.284323e+06
ObjectId(63da3cd93edd49a903f17875),Saint Boniface,"rue Saint-Boniface 9, Ixelles, 1050, Belgium","Ixelles, Belgium",€€,"Cuisine from South West France, Country cooking",+3225115366,https://guide.michelin.com/en/bruxelles-capitale/ixelles/restaurant/saint-boniface,http://www.saintboniface.be/,1,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",10,"[4.3647629,50.8359208]",5.845718e+06
ObjectId(63da3cd93edd49a903f17876),Robertissimo,"voie de l'Ardenne 58b, Embourg, 4053, Belgium","Embourg, Belgium",€€,Italian,+3243657212,https://guide.michelin.com/en/liege/embourg/restaurant/robertissimo,https://www.lerobertissimo.be/,1,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",7,"[5.6063558,50.5935078]",5.145059e+06
ObjectId(63da3cd93edd49a903f17877),Bell'Arrivo,"rue de Nivelles 30, Ronquières, 7090, Belgium","Ronquières, Belgium",€€,Italian,+3267411119,https://guide.michelin.com/en/hainaut/ronquires/restaurant/bell-arrivo,https://www.bellarrivo.com/,2,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",5,"[4.228022,50.6063668]",6.297485e+06
ObjectId(63da3cd93edd49a903f17878),Station 3,"Statieplaats 3, Kraainem, 1950, Belgium","Kraainem, Belgium",€€,Chinese,+32470302800,https://guide.michelin.com/en/vlaams-brabant/kraainem/restaurant/station-3,https://www.station3.be/fr/,4,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card",18,"[4.4526105,50.8663153]",8.606578e+06
ObjectId(63da3cd93edd49a903f17879),il était une fois toi et moi,"Chaussée de Nivelles 13, Arquennes, 7181, Belgium","Arquennes, Belgium",€€,Modern Cuisine,+3267685378,https://guide.michelin.com/en/hainaut/arquennes/restaurant/il-etait-une-fois-toi-et-moi,https://www.il-etait-une-fois-toi-et-moi.be/,0,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card",2,"[4.2755422,50.5568404]",4.803939e+06
ObjectId(63da3cd93edd49a903f1787a),abCd,"rue de Bouillon 78, Beauraing, 5570, Belgium","Beauraing, Belgium",€€,"Contemporary, French",+3282647802,https://guide.michelin.com/en/namur/beauraing/restaurant/abcd,https://www.abcd-restaurant.be/,4,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card",16,"[4.9580899,50.107864]",6.30475e+06
